storeid,itemid,price,time
160,1,56.62,2020-08-26
822,17,62.02,2020-06-23
462,25,61.11,2020-07-22
185,6,1.86,2020-03-06
435,41,88.8,2020-07-06
321,48,41.51,2020-04-15
448,14,16.21,2020-10-06
145,31,65.52,2020-01-15
566,49,90.48,2020-01-23
199,40,89.53,2020-02-24
572,25,45.76,2020-05-15
111,19,53.75,2020-07-05
452,10,57.33,2020-07-05
920,33,30.79,2020-12-21
595,46,19.96,2020-02-20
709,29,32.24,2020-08-18
355,48,45.8,2020-07-28
203,36,32.64,2020-06-10
398,10,92.49,2020-05-17
593,42,58.32,2020-11-03
850,5,59.22,2020-12-26
999,38,56.38,2020-05-14
57,15,87.24,2020-05-03
140,44,9.73,2020-02-21
117,26,35.23,2020-08-13
557,30,92.94,2020-11-14
382,5,48.54,2020-11-30
28,46,43.2,2020-04-07
842,2,15.81,2020-03-31
747,35,16.75,2020-08-15
338,5,78.93,2020-11-22
184,32,68.81,2020-07-27
220,47,61.02,2020-10-13
604,13,41.46,2020-06-26
196,47,91.79,2020-09-05
799,34,16.93,2020-05-23
150,47,56.79,2020-10-26
963,46,53.02,2020-02-24
222,4,22.4,2020-05-20
303,5,40.55,2020-06-14
201,46,44.41,2020-04-22
906,31,11.99,2020-11-19
875,6,63.37,2020-01-22
856,37,40.19,2020-06-16
337,21,33.88,2020-12-15
495,31,16.85,2020-12-13
45,39,71.32,2020-12-11
963,38,77.31,2020-06-29
57,23,94.03,2020-03-26
525,31,4.71,2020-09-26
175,41,55.73,2020-07-16
315,3,41.5,2020-08-17
163,16,32.9,2020-09-17
112,30,25.7,2020-01-24
278,22,37.04,2020-01-14
684,5,69.34,2020-11-24
227,46,5.28,2020-08-16
986,14,37.95,2020-03-12
517,5,22.91,2020-11-14
459,37,97.08,2020-10-02
379,17,69.58,2020-10-29
312,46,16.09,2020-03-03
725,10,99.06,2020-06-24
552,40,39.83,2020-11-10
610,17,61.7,2020-09-19
656,31,0.35,2020-02-02
710,45,1.04,2020-09-14
40,5,30.54,2020-10-26
242,7,47.62,2020-09-19
788,39,27.4,2020-06-13
372,22,31.53,2020-06-05
838,12,28.39,2020-09-16
861,45,61.39,2020-04-19
446,20,1.56,2020-12-10
925,3,90.69,2020-05-26
501,32,63.7,2020-04-07
445,16,33.57,2020-10-30
610,9,54.38,2020-05-04
690,22,89.98,2020-08-26
548,22,81.75,2020-08-04
963,41,73.02,2020-02-05
512,6,56.23,2020-10-15
917,28,76.3,2020-02-18
466,5,54.06,2020-09-11
189,43,68.14,2020-06-09
480,30,80.17,2020-04-06
558,40,98.52,2020-06-10
105,29,5.51,2020-03-02
619,5,70.61,2020-01-29
971,17,66.29,2020-03-05
264,2,21.93,2020-03-02
8,11,59.74,2020-06-12
575,4,45.67,2020-03-04
668,41,54.34,2020-05-17
879,43,59.85,2020-06-14
410,16,45.1,2020-09-05
623,3,38.4,2020-05-23
168,24,13.94,2020-11-05
327,20,83.66,2020-08-05
650,34,92.52,2020-08-19
228,48,13.84,2020-01-09
203,50,61.91,2020-12-20
225,41,92.99,2020-03-23
670,39,6.83,2020-11-20
237,31,2.78,2020-12-09
674,9,79.31,2020-12-20
610,14,96.96,2020-12-20
999,46,63.97,2020-09-06
28,16,47.45,2020-03-27
887,17,79.37,2020-05-04
493,49,97.94,2020-09-30
797,24,24.02,2020-09-29
631,3,54.21,2020-12-18
449,6,23.92,2020-03-18
239,2,56.67,2020-09-09
936,5,96.88,2020-10-05
49,26,59.54,2020-07-07
614,7,5.06,2020-02-28
286,16,60.34,2020-07-04
914,32,7.0,2020-10-08
865,39,1.13,2020-03-10
221,1,63.12,2020-06-09
552,24,7.88,2020-05-20
58,47,62.46,2020-05-23
74,5,18.81,2020-11-11
732,2,1.84,2020-02-23
308,1,57.36,2020-03-27
517,35,55.58,2020-04-21
221,38,59.77,2020-12-22
437,26,74.66,2020-12-25
111,39,14.21,2020-09-05
954,9,41.47,2020-10-19
512,43,73.02,2020-01-28
185,22,74.55,2020-02-06
681,14,95.47,2020-08-10
71,32,96.52,2020-10-21
141,38,14.28,2020-07-09
70,34,50.69,2020-05-19
676,1,19.22,2020-08-31
400,12,80.23,2020-06-28
14,3,97.87,2020-10-13
867,50,9.52,2020-04-06
846,16,82.05,2020-04-20
650,25,96.69,2020-04-27
72,32,93.75,2020-10-04
229,18,98.55,2020-11-03
790,23,0.58,2020-12-27
763,37,3.51,2020-05-27
919,22,3.28,2020-11-18
351,26,37.29,2020-03-31
835,47,15.36,2020-06-29
92,4,57.18,2020-03-31
375,38,87.96,2020-02-20
282,40,22.8,2020-06-12
750,34,71.98,2020-01-14
892,7,80.26,2020-09-20
348,22,58.72,2020-11-07
544,3,31.07,2020-02-06
415,15,44.23,2020-02-13
388,13,7.42,2020-01-26
664,40,76.7,2020-05-20
883,39,85.59,2020-10-26
293,31,33.69,2020-06-02
980,9,66.7,2020-06-25
991,45,45.41,2020-06-06
640,48,98.74,2020-04-22
425,46,28.88,2020-11-13
547,10,18.15,2020-11-16
620,43,13.09,2020-08-12
197,10,76.54,2020-11-19
585,29,38.99,2020-08-30
829,18,52.88,2020-08-04
70,47,53.18,2020-06-01
585,36,42.18,2020-01-09
610,33,56.5,2020-05-19
96,32,44.03,2020-02-27
426,21,94.35,2020-05-18
122,4,96.91,2020-12-22
798,46,29.01,2020-08-22
387,1,19.1,2020-11-06
664,38,77.0,2020-06-17
64,24,33.77,2020-06-22
349,20,0.94,2020-07-08
108,43,82.02,2020-11-26
953,21,60.97,2020-07-24
627,40,23.07,2020-12-17
618,42,64.78,2020-09-19
299,23,62.2,2020-03-22
52,13,12.87,2020-10-30
258,34,86.03,2020-05-29
33,40,72.93,2020-12-24
355,3,84.37,2020-03-29
459,27,24.33,2020-10-26
413,45,87.61,2020-07-29
410,7,79.17,2020-06-30
816,28,2.45,2020-08-14
957,15,26.92,2020-06-16
185,4,52.99,2020-06-30
759,6,5.85,2020-01-28
196,11,71.46,2020-01-24
232,38,50.36,2020-10-15
575,21,87.47,2020-09-09
321,24,48.6,2020-11-15
722,23,1.63,2020-10-07
777,38,88.86,2020-05-23
131,32,41.61,2020-07-15
375,18,79.33,2020-09-08
696,1,85.43,2020-06-03
516,17,37.27,2020-03-05
464,9,29.6,2020-04-16
718,17,80.04,2020-04-26
997,21,28.26,2020-02-10
177,43,83.17,2020-03-05
640,32,9.03,2020-07-09
267,3,59.08,2020-07-25
591,1,32.45,2020-10-16
523,7,72.57,2020-03-01
869,31,35.37,2020-08-06
123,26,62.88,2020-05-30
929,47,89.79,2020-04-17
484,19,54.83,2020-10-11
3,19,89.34,2020-01-20
321,5,67.6,2020-04-05
569,27,13.32,2020-12-14
462,37,3.19,2020-10-06
354,48,12.94,2020-11-01
536,11,80.32,2020-06-10
233,12,60.04,2020-07-26
750,35,2.93,2020-06-05
378,7,93.05,2020-07-22
580,8,73.48,2020-02-26
846,50,43.92,2020-09-15
496,13,28.27,2020-03-24
938,17,3.38,2020-09-13
619,8,72.03,2020-10-19
357,10,59.19,2020-12-28
201,32,8.86,2020-12-02
33,15,21.89,2020-01-14
815,2,63.58,2020-04-25
690,44,81.03,2020-07-18
597,37,53.85,2020-09-04
595,16,18.67,2020-11-27
874,20,4.79,2020-10-11
122,27,81.96,2020-11-26
445,2,58.33,2020-01-29
239,8,56.09,2020-06-07
73,17,46.13,2020-04-07
364,18,49.26,2020-01-17
949,44,1.55,2020-01-15
890,50,74.06,2020-03-24
417,21,45.68,2020-11-27
642,43,66.89,2020-12-27
389,48,85.19,2020-11-23
755,38,63.67,2020-04-02
802,10,41.21,2020-02-25
163,26,99.56,2020-04-21
378,20,13.28,2020-08-16
366,16,1.51,2020-02-22
704,12,71.47,2020-03-08
8,11,27.52,2020-10-31
922,33,98.04,2020-06-30
567,23,0.01,2020-10-15
510,46,90.41,2020-08-15
999,5,76.29,2020-03-22
125,19,82.31,2020-09-23
329,5,43.22,2020-09-02
657,37,18.13,2020-11-24
685,36,11.43,2020-01-20
49,6,88.03,2020-12-15
341,16,21.77,2020-09-25
100,25,25.65,2020-04-08
494,26,22.56,2020-05-11
67,19,58.9,2020-08-13
692,18,95.33,2020-07-07
200,42,94.23,2020-09-30
996,20,89.44,2020-04-19
828,17,13.36,2020-11-19
367,6,13.38,2020-05-18
783,40,43.99,2020-12-02
515,46,9.63,2020-12-01
432,8,21.12,2020-06-01
516,33,22.52,2020-07-27
181,37,91.12,2020-11-10
816,30,19.9,2020-10-30
789,36,46.47,2020-02-21
956,40,25.65,2020-05-13
665,40,60.23,2020-07-31
258,17,41.87,2020-10-16
141,15,25.39,2020-10-26
757,1,89.4,2020-04-14
872,41,29.34,2020-01-14
57,34,57.74,2020-10-03
121,48,4.44,2020-11-07
281,35,88.52,2020-02-08
884,37,54.24,2020-06-07
596,9,61.1,2020-11-24
629,21,26.08,2020-04-28
622,50,19.45,2020-06-17
904,5,39.83,2020-07-05
989,50,59.13,2020-08-03
750,1,52.18,2020-10-16
639,9,67.11,2020-04-29
991,45,20.95,2020-04-02
339,3,67.85,2020-05-30
717,14,60.39,2020-03-14
305,14,79.39,2020-04-14
502,33,81.72,2020-05-24
221,30,36.84,2020-09-05
916,33,54.76,2020-04-03
499,13,39.45,2020-09-29
993,41,45.27,2020-09-06
487,29,32.04,2020-10-31
512,15,10.39,2020-12-26
24,45,9.85,2020-04-24
973,33,87.46,2020-01-26
11,1,9.82,2020-08-07
214,23,8.22,2020-01-13
520,16,96.48,2020-03-17
995,4,96.4,2020-08-26
300,35,35.59,2020-08-07
817,24,30.94,2020-09-13
863,34,3.17,2020-05-06
150,32,1.09,2020-09-12
529,10,31.81,2020-07-07
801,21,6.66,2020-06-21
439,25,55.18,2020-06-09
391,10,40.62,2020-06-28
360,26,15.02,2020-11-05
845,43,95.7,2020-01-25
356,40,19.38,2020-08-21
756,45,72.81,2020-01-19
54,49,20.61,2020-12-20
3,27,81.36,2020-03-23
672,11,94.4,2020-02-26
684,13,8.5,2020-06-30
243,36,65.2,2020-06-09
529,49,42.78,2020-12-20
992,30,47.28,2020-07-16
74,7,78.7,2020-09-12
573,6,87.72,2020-06-05
227,48,19.22,2020-04-19
293,6,55.28,2020-07-21
175,25,76.28,2020-10-12
243,38,98.1,2020-05-29
550,45,8.41,2020-05-21
677,22,25.94,2020-04-28
567,46,70.89,2020-06-21
296,43,24.4,2020-08-25
132,24,82.03,2020-05-09
54,32,3.57,2020-01-08
991,29,44.85,2020-08-16
772,16,56.44,2020-05-06
142,2,86.49,2020-05-28
425,12,3.28,2020-03-23
657,2,35.42,2020-01-10
731,23,3.63,2020-12-13
231,36,48.63,2020-06-19
806,18,24.28,2020-11-29
867,32,63.75,2020-03-17
547,40,67.56,2020-12-16
25,32,31.19,2020-06-22
651,49,72.37,2020-12-19
50,6,47.84,2020-03-03
267,14,65.99,2020-06-02
361,31,84.98,2020-05-16
478,24,92.13,2020-06-25
384,47,10.69,2020-11-02
768,41,92.89,2020-03-29
70,7,43.1,2020-09-23
565,12,34.58,2020-02-17
623,33,13.45,2020-05-09
816,40,41.15,2020-06-03
828,37,97.01,2020-10-26
919,30,88.53,2020-12-03
958,11,17.38,2020-05-05
803,16,89.17,2020-12-07
100,4,20.54,2020-09-25
1,23,65.34,2020-01-19
945,46,39.68,2020-04-13
248,21,65.3,2020-08-28
976,42,75.2,2020-05-25
467,35,95.7,2020-06-27
871,15,31.27,2020-01-23
716,20,2.67,2020-07-20
598,25,30.57,2020-05-15
548,24,71.42,2020-09-14
405,41,87.87,2020-03-09
863,24,37.36,2020-04-14
725,33,44.1,2020-08-31
789,20,49.99,2020-10-31
929,22,80.56,2020-03-28
665,14,82.67,2020-10-15
769,41,92.26,2020-05-25
280,14,25.07,2020-07-20
116,28,78.8,2020-01-06
269,22,23.71,2020-06-15
189,50,20.18,2020-07-24
529,12,31.77,2020-10-05
495,44,10.97,2020-02-08
933,11,83.8,2020-09-02
171,26,86.66,2020-05-30
504,25,24.69,2020-06-05
336,4,73.65,2020-02-20
874,37,53.82,2020-10-02
161,41,66.05,2020-04-13
274,12,54.91,2020-05-31
574,17,98.75,2020-03-31
2,3,22.52,2020-06-16
3,49,22.38,2020-04-14
472,21,8.0,2020-11-10
984,46,14.25,2020-07-08
563,24,85.05,2020-11-16
992,12,60.13,2020-06-08
265,34,22.8,2020-01-13
381,47,61.13,2020-07-14
803,14,84.15,2020-04-18
46,38,41.14,2020-09-12
90,18,55.51,2020-07-20
552,13,95.51,2020-02-09
121,32,95.62,2020-10-02
919,26,52.91,2020-02-22
189,24,75.17,2020-03-20
879,31,60.82,2020-02-02
430,1,96.46,2020-08-02
293,20,15.0,2020-02-20
991,2,78.1,2020-06-01
2,39,17.62,2020-11-08
508,48,84.74,2020-07-15
498,1,89.38,2020-06-23
332,50,88.29,2020-08-28
655,28,26.51,2020-02-29
190,9,71.97,2020-02-16
13,36,13.25,2020-11-26
53,25,32.55,2020-01-30
255,11,65.52,2020-01-30
198,49,79.11,2020-11-09
773,50,13.98,2020-05-23
447,29,91.72,2020-01-22
574,37,95.64,2020-07-29
225,49,41.9,2020-02-22
817,47,55.41,2020-04-27
652,31,73.94,2020-10-14
535,48,67.07,2020-03-09
468,2,98.8,2020-01-18
495,29,12.01,2020-04-06
196,8,81.2,2020-05-05
856,23,2.38,2020-09-18
226,18,66.16,2020-04-16
243,12,40.82,2020-01-13
244,10,40.29,2020-11-24
681,35,40.1,2020-01-02
852,2,7.94,2020-07-20
622,37,51.64,2020-12-01
788,17,77.87,2020-01-26
731,21,66.76,2020-07-20
299,42,37.95,2020-11-02
910,50,23.17,2020-10-15
598,19,89.52,2020-07-02
312,30,6.52,2020-04-19
521,39,97.87,2020-01-17
959,4,84.45,2020-12-04
181,44,4.86,2020-02-19
140,34,62.58,2020-05-11
586,23,29.88,2020-01-07
160,20,67.92,2020-11-24
512,42,85.92,2020-02-25
398,37,57.12,2020-03-21
648,14,36.15,2020-01-22
569,49,61.28,2020-09-09
190,9,47.05,2020-01-22
887,13,60.64,2020-09-29
412,36,40.35,2020-06-29
521,3,19.4,2020-05-17
577,43,4.75,2020-04-20
908,26,10.58,2020-10-18
598,23,81.39,2020-11-06
469,3,13.96,2020-08-06
760,12,21.74,2020-03-24
579,27,26.06,2020-11-29
946,32,24.88,2020-08-16
627,43,10.62,2020-07-04
845,30,92.78,2020-01-01
646,40,68.72,2020-08-08
219,12,16.29,2020-05-30
607,42,3.55,2020-11-03
329,35,98.45,2020-06-15
76,9,33.12,2020-02-18
649,27,99.84,2020-07-01
438,6,91.6,2020-09-06
784,31,23.41,2020-04-22
63,14,95.09,2020-06-12
119,4,12.34,2020-12-26
579,47,92.25,2020-01-12
985,24,78.33,2020-09-16
187,35,56.84,2020-11-21
393,6,85.03,2020-01-19
148,12,70.7,2020-05-24
355,21,96.63,2020-01-23
787,21,8.71,2020-08-20
881,14,43.51,2020-12-23
894,43,54.93,2020-04-23
812,23,48.92,2020-10-14
528,22,16.13,2020-09-10
442,36,46.21,2020-04-28
354,2,7.65,2020-02-29
11,18,69.57,2020-06-24
341,28,80.14,2020-12-28
40,36,17.92,2020-08-17
182,31,51.86,2020-11-09
422,25,36.58,2020-01-31
579,24,43.55,2020-12-20
870,12,72.36,2020-06-14
906,48,50.0,2020-10-25
813,25,13.19,2020-10-15
788,17,98.59,2020-10-07
494,4,81.23,2020-10-15
134,2,82.12,2020-10-19
801,18,58.44,2020-04-18
410,4,22.41,2020-07-03
979,37,92.11,2020-01-25
188,47,37.51,2020-09-17
591,47,77.56,2020-07-06
580,6,13.86,2020-05-07
767,48,54.42,2020-04-16
639,45,32.27,2020-05-07
440,36,78.03,2020-03-03
288,46,23.9,2020-11-28
838,14,20.56,2020-04-15
474,7,12.03,2020-01-07
505,28,17.54,2020-02-12
577,3,25.8,2020-01-09
443,7,90.67,2020-12-30
728,5,50.9,2020-07-04
485,39,74.2,2020-06-18
938,24,45.36,2020-05-23
176,37,11.79,2020-01-29
795,32,87.54,2020-01-09
104,43,2.13,2020-06-11
946,17,99.64,2020-04-07
950,27,9.66,2020-03-07
954,4,80.17,2020-10-17
654,48,36.97,2020-12-10
620,39,6.22,2020-04-20
153,38,83.22,2020-04-29
881,35,51.14,2020-12-04
693,18,44.12,2020-01-26
589,26,96.98,2020-07-21
488,27,11.39,2020-09-10
235,32,25.1,2020-04-14
863,48,53.22,2020-03-20
641,39,33.39,2020-03-09
791,6,82.27,2020-03-22
692,49,57.85,2020-09-27
765,8,62.86,2020-03-12
374,4,22.7,2020-06-12
675,6,75.33,2020-02-29
795,13,90.87,2020-11-27
281,46,93.23,2020-05-21
286,46,88.74,2020-03-03
574,6,89.64,2020-06-28
354,4,86.34,2020-12-03
872,23,35.48,2020-05-18
305,18,29.28,2020-06-19
731,18,66.76,2020-01-21
571,1,60.85,2020-05-18
390,37,20.68,2020-05-24
683,39,63.99,2020-05-01
333,47,96.01,2020-08-16
128,24,15.97,2020-04-11
965,21,42.05,2020-05-11
646,1,47.21,2020-11-03
446,10,9.61,2020-04-28
262,41,49.97,2020-02-15
783,39,69.67,2020-03-30
901,25,53.27,2020-11-18
816,4,70.22,2020-12-14
501,22,29.21,2020-02-03
583,44,28.18,2020-06-15
612,24,86.33,2020-06-04
355,6,73.78,2020-03-31
415,31,57.24,2020-09-17
676,2,21.44,2020-04-22
481,5,85.41,2020-01-18
782,48,91.86,2020-11-01
1000,19,2.35,2020-03-07
505,26,24.22,2020-05-20
419,13,8.79,2020-01-01
111,47,34.35,2020-09-20
88,15,89.02,2020-07-10
359,50,99.39,2020-04-11
64,16,85.02,2020-05-24
828,49,31.75,2020-06-12
883,44,51.25,2020-05-01
704,6,29.8,2020-02-06
994,42,10.79,2020-02-03
256,31,62.94,2020-10-29
814,41,31.14,2020-06-30
975,23,82.96,2020-04-21
534,22,62.54,2020-02-02
686,33,79.1,2020-02-15
361,11,12.05,2020-07-12
801,8,37.62,2020-07-30
613,28,72.47,2020-10-04
484,38,18.38,2020-03-18
317,6,30.76,2020-01-03
516,50,48.03,2020-04-08
863,30,38.86,2020-04-17
119,28,93.97,2020-07-15
879,3,9.1,2020-02-16
463,33,32.83,2020-05-16
534,5,79.64,2020-12-14
502,47,49.62,2020-12-17
640,28,60.36,2020-09-28
254,38,92.22,2020-10-26
199,2,62.93,2020-07-17
981,9,51.22,2020-09-27
856,7,5.41,2020-08-13
923,37,52.39,2020-01-06
310,6,73.53,2020-11-29
121,2,73.83,2020-10-10
326,17,18.4,2020-01-12
100,21,58.0,2020-06-15
754,36,87.55,2020-09-23
217,42,48.37,2020-12-02
502,2,59.66,2020-01-09
150,47,93.86,2020-06-25
996,29,89.69,2020-10-07
931,21,21.28,2020-10-02
100,4,97.75,2020-01-31
687,15,54.47,2020-06-09
215,44,38.5,2020-07-18
841,4,21.28,2020-11-01
11,5,59.7,2020-02-19
892,4,40.29,2020-05-01
112,15,72.05,2020-09-04
55,38,38.78,2020-06-15
437,40,85.64,2020-01-08
156,5,3.59,2020-10-13
519,11,50.77,2020-10-11
231,47,40.89,2020-04-23
850,43,89.79,2020-01-23
401,39,8.06,2020-10-10
646,7,6.7,2020-05-14
757,45,13.35,2020-07-22
966,40,99.37,2020-05-11
150,39,33.44,2020-09-10
401,22,77.84,2020-06-19
427,17,81.82,2020-04-29
900,50,25.87,2020-04-17
654,12,93.65,2020-11-25
925,15,97.18,2020-09-26
221,27,22.29,2020-04-04
894,18,42.33,2020-06-12
418,46,31.05,2020-12-02
254,18,0.75,2020-10-21
322,32,50.85,2020-12-17
210,38,0.12,2020-08-04
410,10,43.25,2020-08-17
110,31,78.94,2020-06-08
103,28,59.84,2020-01-26
435,8,12.22,2020-06-06
760,23,64.84,2020-10-17
52,34,44.64,2020-03-09
837,8,2.24,2020-05-30
920,36,96.24,2020-07-13
837,23,50.88,2020-10-16
833,13,95.39,2020-09-25
548,13,92.32,2020-03-20
540,4,4.13,2020-04-17
612,13,35.39,2020-04-15
251,39,89.19,2020-05-03
502,40,14.32,2020-10-10
501,25,83.94,2020-07-10
425,42,15.46,2020-12-12
412,19,73.28,2020-09-24
25,21,99.42,2020-03-11
9,15,75.91,2020-09-13
706,2,58.71,2020-05-07
253,30,72.29,2020-12-03
880,27,49.0,2020-10-19
627,6,96.93,2020-07-28
468,49,59.89,2020-01-13
478,26,25.55,2020-05-21
951,38,10.7,2020-02-16
689,38,44.06,2020-06-04
230,39,36.73,2020-12-30
663,48,62.43,2020-03-31
82,7,94.36,2020-08-05
319,7,43.43,2020-01-15
377,41,80.88,2020-08-20
924,25,61.21,2020-08-21
424,48,63.75,2020-08-15
503,24,36.58,2020-06-29
657,18,35.81,2020-08-25
738,37,1.24,2020-05-10
365,8,92.6,2020-02-21
252,43,7.88,2020-12-09
24,3,66.4,2020-09-18
618,9,65.1,2020-11-19
95,25,94.54,2020-01-15
402,33,33.5,2020-11-22
565,8,75.48,2020-09-03
630,41,65.58,2020-10-08
710,12,50.01,2020-10-02
17,44,34.85,2020-01-29
133,50,55.77,2020-11-01
579,3,25.13,2020-09-03
601,4,20.1,2020-07-17
123,18,67.07,2020-04-11
475,8,97.6,2020-11-26
282,27,42.76,2020-02-03
368,30,60.78,2020-06-09
175,12,1.05,2020-08-10
647,28,39.42,2020-11-08
932,30,54.81,2020-02-02
798,28,43.19,2020-10-12
310,22,21.64,2020-08-01
288,46,67.72,2020-01-31
542,46,93.05,2020-07-27
358,19,94.12,2020-03-08
458,30,18.06,2020-12-25
307,30,37.12,2020-06-27
207,49,38.26,2020-01-03
138,5,59.3,2020-08-17
884,45,68.54,2020-08-27
20,20,76.11,2020-08-15
832,20,72.6,2020-11-23
320,38,3.08,2020-11-08
935,46,67.39,2020-09-22
56,27,19.93,2020-09-01
764,19,89.4,2020-08-24
32,13,83.46,2020-06-24
175,6,87.76,2020-03-17
968,20,56.39,2020-12-26
413,7,14.08,2020-08-21
431,34,91.3,2020-03-28
688,17,89.99,2020-08-12
164,25,80.86,2020-05-26
20,21,13.46,2020-09-11
537,39,51.5,2020-02-21
330,1,27.67,2020-03-06
384,7,17.11,2020-06-23
986,42,82.88,2020-12-11
179,13,16.2,2020-11-27
262,50,23.11,2020-05-20
98,30,93.23,2020-08-22
141,19,21.2,2020-04-20
233,1,10.63,2020-06-14
91,16,76.53,2020-06-28
686,13,80.71,2020-06-05
290,25,14.82,2020-05-12
637,36,38.23,2020-08-06
508,42,53.95,2020-07-16
652,9,37.84,2020-09-06
399,17,93.43,2020-11-14
22,34,20.09,2020-10-13
914,17,68.76,2020-04-07
65,17,15.48,2020-04-08
90,29,55.05,2020-11-08
227,33,98.86,2020-07-17
836,39,20.09,2020-10-24
478,5,12.41,2020-12-12
842,32,56.87,2020-04-14
994,42,53.35,2020-05-13
731,3,8.62,2020-01-02
500,36,45.0,2020-04-21
144,28,30.74,2020-10-10
517,30,95.42,2020-07-08
731,10,66.65,2020-06-25
831,29,20.97,2020-11-29
154,39,13.58,2020-02-22
114,42,84.12,2020-03-19
858,37,82.61,2020-04-18
968,6,61.79,2020-09-30
978,19,62.13,2020-12-17
87,1,53.67,2020-08-02
571,14,54.94,2020-04-21
73,3,23.63,2020-03-06
896,41,37.82,2020-02-07
328,25,98.5,2020-03-22
926,37,82.15,2020-11-15
949,4,25.64,2020-04-21
992,30,40.64,2020-02-25
519,47,98.68,2020-12-05
348,48,1.38,2020-07-13
774,33,3.52,2020-08-07
284,22,75.17,2020-05-05
291,40,53.18,2020-11-30
454,30,39.29,2020-08-17
602,15,18.04,2020-08-30
168,28,30.39,2020-07-12
792,23,4.78,2020-11-22
225,40,64.6,2020-01-04
22,27,63.93,2020-01-04
401,43,70.71,2020-03-20
161,37,24.03,2020-01-29
435,41,36.35,2020-05-17
534,43,8.51,2020-08-01
592,49,99.82,2020-11-08
451,26,32.85,2020-12-25
519,32,96.87,2020-12-19
171,4,3.0,2020-08-13
381,12,88.21,2020-02-02
118,13,40.23,2020-09-14
544,8,93.59,2020-06-03
119,42,31.46,2020-12-13
137,45,4.88,2020-01-13
768,45,66.25,2020-06-06
467,16,81.47,2020-08-18
911,27,54.67,2020-06-17
173,1,23.65,2020-05-10
583,35,55.63,2020-08-29
418,30,48.65,2020-03-05
502,36,25.32,2020-01-26
883,30,56.92,2020-07-29
170,43,38.18,2020-03-09
824,30,90.12,2020-12-03
890,18,4.15,2020-09-07
202,31,52.8,2020-03-17
883,23,17.96,2020-06-25
930,2,48.19,2020-12-11
136,14,5.94,2020-08-21
55,8,20.31,2020-10-26
255,35,52.92,2020-03-15
10,24,91.44,2020-02-15
328,16,84.51,2020-11-08
118,39,34.4,2020-08-26
139,19,80.78,2020-11-16
288,23,82.93,2020-01-02
559,20,41.81,2020-04-19
209,45,56.71,2020-02-22
911,35,44.01,2020-04-07
751,31,30.37,2020-12-11
421,25,59.72,2020-11-07
651,18,53.14,2020-11-27
128,29,24.98,2020-11-18
775,48,27.58,2020-04-15
3,4,76.22,2020-10-25
516,31,88.23,2020-07-20
617,36,78.16,2020-12-06
60,42,82.73,2020-07-12
305,40,36.99,2020-04-27
395,37,88.05,2020-01-18
726,28,96.28,2020-01-28
195,23,4.25,2020-05-30
732,12,81.32,2020-05-24
95,29,67.8,2020-05-28
492,32,38.25,2020-02-29
730,32,82.06,2020-08-23
697,18,24.22,2020-11-03
787,31,57.67,2020-01-05
171,48,90.56,2020-03-19
134,29,27.91,2020-06-12
101,16,43.47,2020-06-08
373,50,86.63,2020-11-12
773,26,2.88,2020-08-29
300,8,88.89,2020-07-03
252,45,4.24,2020-03-16
465,22,92.93,2020-10-25
214,25,16.31,2020-06-18
326,38,96.15,2020-01-30
277,28,80.85,2020-05-18
335,1,72.04,2020-11-07
850,31,26.33,2020-12-03
375,26,69.77,2020-02-01
890,10,27.0,2020-08-29
640,21,97.82,2020-02-04
262,37,36.07,2020-08-02
455,22,97.05,2020-05-17
965,19,96.46,2020-12-04
526,32,86.9,2020-05-12
587,14,71.53,2020-11-29
988,38,98.24,2020-02-02
596,21,14.9,2020-01-16
968,8,93.35,2020-01-09
131,8,11.4,2020-08-24
452,32,53.25,2020-01-19
470,23,75.6,2020-02-04
312,42,50.83,2020-09-19
848,48,73.74,2020-12-27
350,43,37.45,2020-01-23
297,43,49.33,2020-10-14
833,46,84.03,2020-12-19
48,25,66.59,2020-10-25
287,47,37.18,2020-09-22
990,1,92.45,2020-05-31
35,6,86.28,2020-04-23
70,19,8.94,2020-02-27
395,37,97.16,2020-09-06
249,35,68.0,2020-08-12
534,34,98.75,2020-05-30
759,31,48.08,2020-02-28
45,41,72.06,2020-01-13
662,1,48.15,2020-05-29
825,11,23.68,2020-05-19
169,46,37.52,2020-07-16
842,18,34.52,2020-08-17
645,39,52.22,2020-01-13
811,16,37.7,2020-10-19
10,34,1.13,2020-02-20
465,10,67.36,2020-04-27
317,12,46.94,2020-04-14
383,17,20.24,2020-04-13
19,8,53.55,2020-03-05
554,30,1.7,2020-12-18
616,14,81.66,2020-12-10
816,34,89.73,2020-02-05
140,29,68.06,2020-11-22
148,36,65.21,2020-08-06
524,24,39.29,2020-09-23
901,27,49.27,2020-07-23
833,33,44.71,2020-10-19
884,9,89.85,2020-10-27
50,13,89.51,2020-07-09
869,41,46.33,2020-04-05
29,10,83.8,2020-09-06
251,14,95.36,2020-01-24
803,47,92.16,2020-11-28
910,34,72.55,2020-12-20
654,13,42.35,2020-12-06
93,4,12.15,2020-08-29
467,4,46.97,2020-02-06
834,9,26.73,2020-01-10
31,6,26.69,2020-02-25
699,18,89.26,2020-01-16
657,43,89.35,2020-07-20
433,26,88.61,2020-02-26
893,35,29.64,2020-03-15
755,1,18.65,2020-08-16
377,22,50.2,2020-06-10
503,21,82.51,2020-02-12
314,41,18.64,2020-11-19
